,PEOPLE_POSITIVE_CASES_COUNT,COUNTY_NAME,PROVINCE_STATE_NAME,REPORT_DATE,REPORT_DATE1,CONTINENT_NAME,DATA_SOURCE_NAME,PEOPLE_DEATH_NEW_COUNT,COUNTY_FIPS_NUMBER,COUNTRY_ALPHA_3_CODE,COUNTRY_SHORT_NAME,COUNTRY_ALPHA_2_CODE,PEOPLE_POSITIVE_NEW_CASES_COUNT,PEOPLE_DEATH_COUNT
23015,1288,,,2020-08-08,2020-08-08,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,7,32
23016,1290,,,2020-08-09,2020-08-09,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,2,32
23017,1290,,,2020-08-10,2020-08-10,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,0,32
23018,1293,,,2020-08-11,2020-08-11,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,3,32
23019,1303,,,2020-08-12,2020-08-12,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,10,32
23020,1307,,,2020-08-13,2020-08-13,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,4,32
23021,1308,,,2020-08-14,2020-08-14,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,1,32
23022,1315,,,2020-08-15,2020-08-15,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,7,32
23023,1322,,,2020-08-16,2020-08-16,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,7,32
23024,1323,,,2020-08-17,2020-08-17,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,1,32
23025,1323,,,2020-08-18,2020-08-18,Europe,JHU CSSE Global Timeseries,1,,LVA,Latvia,LV,0,33
23026,1326,,,2020-08-19,2020-08-19,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,3,33
23027,1327,,,2020-08-20,2020-08-20,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,1,33
23028,1330,,,2020-08-21,2020-08-21,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,3,33
23029,1333,,,2020-08-22,2020-08-22,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,3,33
23030,1337,,,2020-08-23,2020-08-23,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,4,33
23031,1337,,,2020-08-24,2020-08-24,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,0,33
23032,1342,,,2020-08-25,2020-08-25,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,5,33
23033,1360,,,2020-08-26,2020-08-26,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,18,33
23034,1366,,,2020-08-27,2020-08-27,Europe,JHU CSSE Global Timeseries,1,,LVA,Latvia,LV,6,34
23035,1375,,,2020-08-28,2020-08-28,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,9,34
23036,1381,,,2020-08-29,2020-08-29,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,6,34
23037,1393,,,2020-08-30,2020-08-30,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,12,34
23038,1396,,,2020-08-31,2020-08-31,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,3,34
23039,1404,,,2020-09-01,2020-09-01,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,8,34
23040,1406,,,2020-09-02,2020-09-02,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,2,34
23041,1410,,,2020-09-03,2020-09-03,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,4,34
23042,1416,,,2020-09-04,2020-09-04,Europe,JHU CSSE Global Timeseries,1,,LVA,Latvia,LV,6,35
23043,1425,,,2020-09-05,2020-09-05,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,9,35
23044,1428,,,2020-09-06,2020-09-06,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,3,35
23045,1429,,,2020-09-07,2020-09-07,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,1,35
23046,1432,,,2020-09-08,2020-09-08,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,3,35
23047,1443,,,2020-09-09,2020-09-09,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,11,35
23048,1448,,,2020-09-10,2020-09-10,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,5,35
23049,1459,,,2020-09-11,2020-09-11,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,11,35
23050,1464,,,2020-09-12,2020-09-12,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,5,35
23051,1474,,,2020-09-13,2020-09-13,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,10,35
23052,1477,,,2020-09-14,2020-09-14,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,3,35
23053,1482,,,2020-09-15,2020-09-15,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,5,35
23054,1486,,,2020-09-16,2020-09-16,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,4,35
23055,1494,,,2020-09-17,2020-09-17,Europe,JHU CSSE Global Timeseries,1,,LVA,Latvia,LV,8,36
23056,1498,,,2020-09-18,2020-09-18,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,4,36
23057,1515,,,2020-09-19,2020-09-19,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,17,36
23058,1525,,,2020-09-20,2020-09-20,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,10,36
23059,1526,,,2020-09-21,2020-09-21,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,1,36
23060,1560,,,2020-09-22,2020-09-22,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,34,36
23061,1572,,,2020-09-23,2020-09-23,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,12,36
23062,28697,,,2020-10-28,2020-10-28,Europe,JHU CSSE Global Timeseries,14,,MKD,North Macedonia,MK,870,963
23063,29558,,,2020-10-29,2020-10-29,Europe,JHU CSSE Global Timeseries,14,,MKD,North Macedonia,MK,861,977
23064,30488,,,2020-10-30,2020-10-30,Europe,JHU CSSE Global Timeseries,5,,MKD,North Macedonia,MK,930,982
23065,31572,,,2020-10-31,2020-10-31,Europe,JHU CSSE Global Timeseries,12,,MKD,North Macedonia,MK,1084,994
23066,32436,,,2020-11-01,2020-11-01,Europe,JHU CSSE Global Timeseries,10,,MKD,North Macedonia,MK,864,1004
23067,32997,,,2020-11-02,2020-11-02,Europe,JHU CSSE Global Timeseries,21,,MKD,North Macedonia,MK,561,1025
23068,33908,,,2020-11-03,2020-11-03,Europe,JHU CSSE Global Timeseries,24,,MKD,North Macedonia,MK,911,1049
23069,35097,,,2020-11-04,2020-11-04,Europe,JHU CSSE Global Timeseries,22,,MKD,North Macedonia,MK,1189,1071
23070,36372,,,2020-11-05,2020-11-05,Europe,JHU CSSE Global Timeseries,13,,MKD,North Macedonia,MK,1275,1084
23071,37499,,,2020-11-06,2020-11-06,Europe,JHU CSSE Global Timeseries,12,,MKD,North Macedonia,MK,1127,1096
23072,38782,,,2020-11-07,2020-11-07,Europe,JHU CSSE Global Timeseries,14,,MKD,North Macedonia,MK,1283,1110
23073,39760,,,2020-11-08,2020-11-08,Europe,JHU CSSE Global Timeseries,26,,MKD,North Macedonia,MK,978,1136
23074,40275,,,2020-11-09,2020-11-09,Europe,JHU CSSE Global Timeseries,20,,MKD,North Macedonia,MK,515,1156
23075,41222,,,2020-11-10,2020-11-10,Europe,JHU CSSE Global Timeseries,30,,MKD,North Macedonia,MK,947,1186
23076,42540,,,2020-11-11,2020-11-11,Europe,JHU CSSE Global Timeseries,26,,MKD,North Macedonia,MK,1318,1212
23077,43835,,,2020-11-12,2020-11-12,Europe,JHU CSSE Global Timeseries,26,,MKD,North Macedonia,MK,1295,1238
23078,44898,,,2020-11-13,2020-11-13,Europe,JHU CSSE Global Timeseries,25,,MKD,North Macedonia,MK,1063,1263
23079,46062,,,2020-11-14,2020-11-14,Europe,JHU CSSE Global Timeseries,18,,MKD,North Macedonia,MK,1164,1281
23080,47050,,,2020-11-15,2020-11-15,Europe,JHU CSSE Global Timeseries,24,,MKD,North Macedonia,MK,988,1305
23081,47636,,,2020-11-16,2020-11-16,Europe,JHU CSSE Global Timeseries,40,,MKD,North Macedonia,MK,586,1345
23082,48613,,,2020-11-17,2020-11-17,Europe,JHU CSSE Global Timeseries,31,,MKD,North Macedonia,MK,977,1376
23083,50015,,,2020-11-18,2020-11-18,Europe,JHU CSSE Global Timeseries,21,,MKD,North Macedonia,MK,1402,1397
23084,51213,,,2020-11-19,2020-11-19,Europe,JHU CSSE Global Timeseries,26,,MKD,North Macedonia,MK,1198,1423
23085,52449,,,2020-11-20,2020-11-20,Europe,JHU CSSE Global Timeseries,39,,MKD,North Macedonia,MK,1236,1462
23086,53631,,,2020-11-21,2020-11-21,Europe,JHU CSSE Global Timeseries,25,,MKD,North Macedonia,MK,1182,1487
23087,54743,,,2020-11-22,2020-11-22,Europe,JHU CSSE Global Timeseries,24,,MKD,North Macedonia,MK,1112,1511
23088,55127,,,2020-11-23,2020-11-23,Europe,JHU CSSE Global Timeseries,35,,MKD,North Macedonia,MK,384,1546
23089,56164,,,2020-11-24,2020-11-24,Europe,JHU CSSE Global Timeseries,15,,MKD,North Macedonia,MK,1037,1561
23090,57451,,,2020-11-25,2020-11-25,Europe,JHU CSSE Global Timeseries,39,,MKD,North Macedonia,MK,1287,1600
23091,58608,,,2020-11-26,2020-11-26,Europe,JHU CSSE Global Timeseries,30,,MKD,North Macedonia,MK,1157,1630
23092,59701,,,2020-11-27,2020-11-27,Europe,JHU CSSE Global Timeseries,28,,MKD,North Macedonia,MK,1093,1658
23093,60723,,,2020-11-28,2020-11-28,Europe,JHU CSSE Global Timeseries,41,,MKD,North Macedonia,MK,1022,1699
23094,61543,,,2020-11-29,2020-11-29,Europe,JHU CSSE Global Timeseries,32,,MKD,North Macedonia,MK,820,1731
23095,61878,,,2020-11-30,2020-11-30,Europe,JHU CSSE Global Timeseries,32,,MKD,North Macedonia,MK,335,1763
23096,62945,,,2020-12-01,2020-12-01,Europe,JHU CSSE Global Timeseries,29,,MKD,North Macedonia,MK,1067,1792
23097,63890,,,2020-12-02,2020-12-02,Europe,JHU CSSE Global Timeseries,33,,MKD,North Macedonia,MK,945,1825
23098,65231,,,2020-12-03,2020-12-03,Europe,JHU CSSE Global Timeseries,22,,MKD,North Macedonia,MK,1341,1847
23099,2317,,,2020-06-21,2020-06-21,Europe,JHU CSSE Global Timeseries,0,,HRV,Croatia,HR,18,107
23100,2336,,,2020-06-22,2020-06-22,Europe,JHU CSSE Global Timeseries,0,,HRV,Croatia,HR,19,107
23101,2366,,,2020-06-23,2020-06-23,Europe,JHU CSSE Global Timeseries,0,,HRV,Croatia,HR,30,107
23102,2388,,,2020-06-24,2020-06-24,Europe,JHU CSSE Global Timeseries,0,,HRV,Croatia,HR,22,107
23103,2483,,,2020-06-25,2020-06-25,Europe,JHU CSSE Global Timeseries,0,,HRV,Croatia,HR,95,107
23104,2539,,,2020-06-26,2020-06-26,Europe,JHU CSSE Global Timeseries,0,,HRV,Croatia,HR,56,107
23105,2624,,,2020-06-27,2020-06-27,Europe,JHU CSSE Global Timeseries,0,,HRV,Croatia,HR,85,107
23106,2691,,,2020-06-28,2020-06-28,Europe,JHU CSSE Global Timeseries,0,,HRV,Croatia,HR,67,107
23107,2725,,,2020-06-29,2020-06-29,Europe,JHU CSSE Global Timeseries,0,,HRV,Croatia,HR,34,107
23108,2777,,,2020-06-30,2020-06-30,Europe,JHU CSSE Global Timeseries,0,,HRV,Croatia,HR,52,107
23109,2831,,,2020-07-01,2020-07-01,Europe,JHU CSSE Global Timeseries,1,,HRV,Croatia,HR,54,108
23110,2912,,,2020-07-02,2020-07-02,Europe,JHU CSSE Global Timeseries,2,,HRV,Croatia,HR,81,110
23111,3008,,,2020-07-03,2020-07-03,Europe,JHU CSSE Global Timeseries,2,,HRV,Croatia,HR,96,112
23112,3094,,,2020-07-04,2020-07-04,Europe,JHU CSSE Global Timeseries,1,,HRV,Croatia,HR,86,113
23113,3151,,,2020-07-05,2020-07-05,Europe,JHU CSSE Global Timeseries,0,,HRV,Croatia,HR,57,113
23114,3220,,,2020-07-06,2020-07-06,Europe,JHU CSSE Global Timeseries,0,,HRV,Croatia,HR,69,113
23115,3272,,,2020-07-07,2020-07-07,Europe,JHU CSSE Global Timeseries,0,,HRV,Croatia,HR,52,113
23116,3325,,,2020-07-08,2020-07-08,Europe,JHU CSSE Global Timeseries,1,,HRV,Croatia,HR,53,114
23117,3416,,,2020-07-09,2020-07-09,Europe,JHU CSSE Global Timeseries,1,,HRV,Croatia,HR,91,115
23118,3532,,,2020-07-10,2020-07-10,Europe,JHU CSSE Global Timeseries,2,,HRV,Croatia,HR,116,117
23119,3672,,,2020-07-11,2020-07-11,Europe,JHU CSSE Global Timeseries,1,,HRV,Croatia,HR,140,118
23120,3722,,,2020-07-12,2020-07-12,Europe,JHU CSSE Global Timeseries,1,,HRV,Croatia,HR,50,119
23121,3775,,,2020-07-13,2020-07-13,Europe,JHU CSSE Global Timeseries,0,,HRV,Croatia,HR,53,119
23122,3827,,,2020-07-14,2020-07-14,Europe,JHU CSSE Global Timeseries,1,,HRV,Croatia,HR,52,120
23123,3953,,,2020-07-15,2020-07-15,Europe,JHU CSSE Global Timeseries,0,,HRV,Croatia,HR,126,120
23124,4039,,,2020-07-16,2020-07-16,Europe,JHU CSSE Global Timeseries,0,,HRV,Croatia,HR,86,120
23125,4137,,,2020-07-17,2020-07-17,Europe,JHU CSSE Global Timeseries,0,,HRV,Croatia,HR,98,120
23126,4253,,,2020-07-18,2020-07-18,Europe,JHU CSSE Global Timeseries,0,,HRV,Croatia,HR,116,120
23127,4345,,,2020-07-19,2020-07-19,Europe,JHU CSSE Global Timeseries,0,,HRV,Croatia,HR,92,120
23128,4370,,,2020-07-20,2020-07-20,Europe,JHU CSSE Global Timeseries,2,,HRV,Croatia,HR,25,122
23129,4422,,,2020-07-21,2020-07-21,Europe,JHU CSSE Global Timeseries,1,,HRV,Croatia,HR,52,123
23130,4530,,,2020-07-22,2020-07-22,Europe,JHU CSSE Global Timeseries,2,,HRV,Croatia,HR,108,125
23131,4634,,,2020-07-23,2020-07-23,Europe,JHU CSSE Global Timeseries,3,,HRV,Croatia,HR,104,128
23132,4715,,,2020-07-24,2020-07-24,Europe,JHU CSSE Global Timeseries,0,,HRV,Croatia,HR,81,128
23133,4792,,,2020-07-25,2020-07-25,Europe,JHU CSSE Global Timeseries,5,,HRV,Croatia,HR,77,133
23134,4857,,,2020-07-26,2020-07-26,Europe,JHU CSSE Global Timeseries,3,,HRV,Croatia,HR,65,136
23135,4881,,,2020-07-27,2020-07-27,Europe,JHU CSSE Global Timeseries,3,,HRV,Croatia,HR,24,139
23136,4923,,,2020-07-28,2020-07-28,Europe,JHU CSSE Global Timeseries,1,,HRV,Croatia,HR,42,140
23137,4993,,,2020-07-29,2020-07-29,Europe,JHU CSSE Global Timeseries,1,,HRV,Croatia,HR,70,141
23138,5071,,,2020-07-30,2020-07-30,Europe,JHU CSSE Global Timeseries,3,,HRV,Croatia,HR,78,144
23139,5139,,,2020-07-31,2020-07-31,Europe,JHU CSSE Global Timeseries,1,,HRV,Croatia,HR,68,145
23140,90835,,,2021-02-12,2021-02-12,Europe,JHU CSSE Global Timeseries,14,,ALB,Albania,AL,1059,1531
23141,91987,,,2021-02-13,2021-02-13,Europe,JHU CSSE Global Timeseries,12,,ALB,Albania,AL,1152,1543
23142,93075,,,2021-02-14,2021-02-14,Europe,JHU CSSE Global Timeseries,12,,ALB,Albania,AL,1088,1555
23143,93850,,,2021-02-15,2021-02-15,Europe,JHU CSSE Global Timeseries,12,,ALB,Albania,AL,775,1567
23144,94651,,,2021-02-16,2021-02-16,Europe,JHU CSSE Global Timeseries,15,,ALB,Albania,AL,801,1582
23145,95726,,,2021-02-17,2021-02-17,Europe,JHU CSSE Global Timeseries,18,,ALB,Albania,AL,1075,1600
23146,96838,,,2021-02-18,2021-02-18,Europe,JHU CSSE Global Timeseries,17,,ALB,Albania,AL,1112,1617
23147,97909,,,2021-02-19,2021-02-19,Europe,JHU CSSE Global Timeseries,19,,ALB,Albania,AL,1071,1636
23148,99062,,,2021-02-20,2021-02-20,Europe,JHU CSSE Global Timeseries,17,,ALB,Albania,AL,1153,1653
23149,100246,,,2021-02-21,2021-02-21,Europe,JHU CSSE Global Timeseries,13,,ALB,Albania,AL,1184,1666
23150,101285,,,2021-02-22,2021-02-22,Europe,JHU CSSE Global Timeseries,15,,ALB,Albania,AL,1039,1681
23151,102306,,,2021-02-23,2021-02-23,Europe,JHU CSSE Global Timeseries,15,,ALB,Albania,AL,1021,1696
23152,103327,,,2021-02-24,2021-02-24,Europe,JHU CSSE Global Timeseries,19,,ALB,Albania,AL,1021,1715
23153,104313,,,2021-02-25,2021-02-25,Europe,JHU CSSE Global Timeseries,21,,ALB,Albania,AL,986,1736
23154,105229,,,2021-02-26,2021-02-26,Europe,JHU CSSE Global Timeseries,20,,ALB,Albania,AL,916,1756
23155,106215,,,2021-02-27,2021-02-27,Europe,JHU CSSE Global Timeseries,19,,ALB,Albania,AL,986,1775
23156,107167,,,2021-02-28,2021-02-28,Europe,JHU CSSE Global Timeseries,21,,ALB,Albania,AL,952,1796
23157,107931,,,2021-03-01,2021-03-01,Europe,JHU CSSE Global Timeseries,20,,ALB,Albania,AL,764,1816
23158,108823,,,2021-03-02,2021-03-02,Europe,JHU CSSE Global Timeseries,19,,ALB,Albania,AL,892,1835
23159,109674,,,2021-03-03,2021-03-03,Europe,JHU CSSE Global Timeseries,21,,ALB,Albania,AL,851,1856
23160,110521,,,2021-03-04,2021-03-04,Europe,JHU CSSE Global Timeseries,20,,ALB,Albania,AL,847,1876
23161,111301,,,2021-03-05,2021-03-05,Europe,JHU CSSE Global Timeseries,21,,ALB,Albania,AL,780,1897
23162,112078,,,2021-03-06,2021-03-06,Europe,JHU CSSE Global Timeseries,21,,ALB,Albania,AL,777,1918
23163,112897,,,2021-03-07,2021-03-07,Europe,JHU CSSE Global Timeseries,21,,ALB,Albania,AL,819,1939
23164,113580,,,2021-03-08,2021-03-08,Europe,JHU CSSE Global Timeseries,17,,ALB,Albania,AL,683,1956
23165,114209,,,2021-03-09,2021-03-09,Europe,JHU CSSE Global Timeseries,13,,ALB,Albania,AL,629,1969
23166,114840,,,2021-03-10,2021-03-10,Europe,JHU CSSE Global Timeseries,17,,ALB,Albania,AL,631,1986
23167,115442,,,2021-03-11,2021-03-11,Europe,JHU CSSE Global Timeseries,16,,ALB,Albania,AL,602,2002
23168,116123,,,2021-03-12,2021-03-12,Europe,JHU CSSE Global Timeseries,16,,ALB,Albania,AL,681,2018
23169,116821,,,2021-03-13,2021-03-13,Europe,JHU CSSE Global Timeseries,12,,ALB,Albania,AL,698,2030
23170,117474,,,2021-03-14,2021-03-14,Europe,JHU CSSE Global Timeseries,15,,ALB,Albania,AL,653,2045
23171,118017,,,2021-03-15,2021-03-15,Europe,JHU CSSE Global Timeseries,15,,ALB,Albania,AL,543,2060
23172,118492,,,2021-03-16,2021-03-16,Europe,JHU CSSE Global Timeseries,17,,ALB,Albania,AL,475,2077
23173,118938,,,2021-03-17,2021-03-17,Europe,JHU CSSE Global Timeseries,15,,ALB,Albania,AL,446,2092
23174,119528,,,2021-03-18,2021-03-18,Europe,JHU CSSE Global Timeseries,14,,ALB,Albania,AL,590,2106
23175,120022,,,2021-03-19,2021-03-19,Europe,JHU CSSE Global Timeseries,16,,ALB,Albania,AL,494,2122
23176,120541,,,2021-03-20,2021-03-20,Europe,JHU CSSE Global Timeseries,11,,ALB,Albania,AL,519,2133
23177,121200,,,2021-03-21,2021-03-21,Europe,JHU CSSE Global Timeseries,4,,ALB,Albania,AL,659,2137
23178,121544,,,2021-03-22,2021-03-22,Europe,JHU CSSE Global Timeseries,8,,ALB,Albania,AL,344,2145
23179,121847,,,2021-03-23,2021-03-23,Europe,JHU CSSE Global Timeseries,11,,ALB,Albania,AL,303,2156
23180,122295,,,2021-03-24,2021-03-24,Europe,JHU CSSE Global Timeseries,15,,ALB,Albania,AL,448,2171
23181,66330,,,2020-12-04,2020-12-04,Europe,JHU CSSE Global Timeseries,30,,MKD,North Macedonia,MK,1099,1877
23182,67311,,,2020-12-05,2020-12-05,Europe,JHU CSSE Global Timeseries,24,,MKD,North Macedonia,MK,981,1901
23183,67968,,,2020-12-06,2020-12-06,Europe,JHU CSSE Global Timeseries,23,,MKD,North Macedonia,MK,657,1924
23184,68332,,,2020-12-07,2020-12-07,Europe,JHU CSSE Global Timeseries,25,,MKD,North Macedonia,MK,364,1949
23185,69452,,,2020-12-08,2020-12-08,Europe,JHU CSSE Global Timeseries,28,,MKD,North Macedonia,MK,1120,1977
23186,69954,,,2020-12-09,2020-12-09,Europe,JHU CSSE Global Timeseries,46,,MKD,North Macedonia,MK,502,2023
23187,70883,,,2020-12-10,2020-12-10,Europe,JHU CSSE Global Timeseries,28,,MKD,North Macedonia,MK,929,2051
23188,72044,,,2020-12-11,2020-12-11,Europe,JHU CSSE Global Timeseries,26,,MKD,North Macedonia,MK,1161,2077
23189,73025,,,2020-12-12,2020-12-12,Europe,JHU CSSE Global Timeseries,19,,MKD,North Macedonia,MK,981,2096
23190,73638,,,2020-12-13,2020-12-13,Europe,JHU CSSE Global Timeseries,25,,MKD,North Macedonia,MK,613,2121
23191,73851,,,2020-12-14,2020-12-14,Europe,JHU CSSE Global Timeseries,26,,MKD,North Macedonia,MK,213,2147
23192,74732,,,2020-12-15,2020-12-15,Europe,JHU CSSE Global Timeseries,22,,MKD,North Macedonia,MK,881,2169
23193,75597,,,2020-12-16,2020-12-16,Europe,JHU CSSE Global Timeseries,25,,MKD,North Macedonia,MK,865,2194
23194,76251,,,2020-12-17,2020-12-17,Europe,JHU CSSE Global Timeseries,31,,MKD,North Macedonia,MK,654,2225
23195,77134,,,2020-12-18,2020-12-18,Europe,JHU CSSE Global Timeseries,29,,MKD,North Macedonia,MK,883,2254
23196,77949,,,2020-12-19,2020-12-19,Europe,JHU CSSE Global Timeseries,20,,MKD,North Macedonia,MK,815,2274
23197,78305,,,2020-12-20,2020-12-20,Europe,JHU CSSE Global Timeseries,18,,MKD,North Macedonia,MK,356,2292
23198,78434,,,2020-12-21,2020-12-21,Europe,JHU CSSE Global Timeseries,22,,MKD,North Macedonia,MK,129,2314
23199,79190,,,2020-12-22,2020-12-22,Europe,JHU CSSE Global Timeseries,26,,MKD,North Macedonia,MK,756,2340
23200,79815,,,2020-12-23,2020-12-23,Europe,JHU CSSE Global Timeseries,14,,MKD,North Macedonia,MK,625,2354
23201,80407,,,2020-12-24,2020-12-24,Europe,JHU CSSE Global Timeseries,21,,MKD,North Macedonia,MK,592,2375
23202,80896,,,2020-12-25,2020-12-25,Europe,JHU CSSE Global Timeseries,26,,MKD,North Macedonia,MK,489,2401
23203,81425,,,2020-12-26,2020-12-26,Europe,JHU CSSE Global Timeseries,26,,MKD,North Macedonia,MK,529,2427
23204,81721,,,2020-12-27,2020-12-27,Europe,JHU CSSE Global Timeseries,18,,MKD,North Macedonia,MK,296,2445
23205,81804,,,2020-12-28,2020-12-28,Europe,JHU CSSE Global Timeseries,11,,MKD,North Macedonia,MK,83,2456
23206,82301,,,2020-12-29,2020-12-29,Europe,JHU CSSE Global Timeseries,17,,MKD,North Macedonia,MK,497,2473
23207,82794,,,2020-12-30,2020-12-30,Europe,JHU CSSE Global Timeseries,15,,MKD,North Macedonia,MK,493,2488
23208,83329,,,2020-12-31,2020-12-31,Europe,JHU CSSE Global Timeseries,15,,MKD,North Macedonia,MK,535,2503
23209,83743,,,2021-01-01,2021-01-01,Europe,JHU CSSE Global Timeseries,7,,MKD,North Macedonia,MK,414,2510
23210,83789,,,2021-01-02,2021-01-02,Europe,JHU CSSE Global Timeseries,12,,MKD,North Macedonia,MK,46,2522
23211,84024,,,2021-01-03,2021-01-03,Europe,JHU CSSE Global Timeseries,8,,MKD,North Macedonia,MK,235,2530
23212,84129,,,2021-01-04,2021-01-04,Europe,JHU CSSE Global Timeseries,20,,MKD,North Macedonia,MK,105,2550
23213,84709,,,2021-01-05,2021-01-05,Europe,JHU CSSE Global Timeseries,9,,MKD,North Macedonia,MK,580,2559
23214,85328,,,2021-01-06,2021-01-06,Europe,JHU CSSE Global Timeseries,12,,MKD,North Macedonia,MK,619,2571
23215,85494,,,2021-01-07,2021-01-07,Europe,JHU CSSE Global Timeseries,10,,MKD,North Macedonia,MK,166,2581
23216,85594,,,2021-01-08,2021-01-08,Europe,JHU CSSE Global Timeseries,11,,MKD,North Macedonia,MK,100,2592
23217,86150,,,2021-01-09,2021-01-09,Europe,JHU CSSE Global Timeseries,22,,MKD,North Macedonia,MK,556,2614
23218,1594,,,2020-09-24,2020-09-24,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,22,36
23219,1625,,,2020-09-25,2020-09-25,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,31,36
23220,1654,,,2020-09-26,2020-09-26,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,29,36
23221,1676,,,2020-09-27,2020-09-27,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,22,36
23222,1697,,,2020-09-28,2020-09-28,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,21,36
23223,1729,,,2020-09-29,2020-09-29,Europe,JHU CSSE Global Timeseries,1,,LVA,Latvia,LV,32,37
23224,1824,,,2020-09-30,2020-09-30,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,95,37
23225,1868,,,2020-10-01,2020-10-01,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,44,37
23226,1945,,,2020-10-02,2020-10-02,Europe,JHU CSSE Global Timeseries,1,,LVA,Latvia,LV,77,38
23227,2019,,,2020-10-03,2020-10-03,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,74,38
23228,2086,,,2020-10-04,2020-10-04,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,67,38
23229,2126,,,2020-10-05,2020-10-05,Europe,JHU CSSE Global Timeseries,1,,LVA,Latvia,LV,40,39
23230,2194,,,2020-10-06,2020-10-06,Europe,JHU CSSE Global Timeseries,1,,LVA,Latvia,LV,68,40
23231,2261,,,2020-10-07,2020-10-07,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,67,40
23232,2370,,,2020-10-08,2020-10-08,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,109,40
23233,2507,,,2020-10-09,2020-10-09,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,137,40
23234,2596,,,2020-10-10,2020-10-10,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,89,40
23235,2670,,,2020-10-11,2020-10-11,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,74,40
23236,2765,,,2020-10-12,2020-10-12,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,95,40
23237,2840,,,2020-10-13,2020-10-13,Europe,JHU CSSE Global Timeseries,1,,LVA,Latvia,LV,75,41
23238,2942,,,2020-10-14,2020-10-14,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,102,41
23239,3056,,,2020-10-15,2020-10-15,Europe,JHU CSSE Global Timeseries,0,,LVA,Latvia,LV,114,41
